Date,Event ID,Time,Class
2024-05-21,30275505,08:40,Year 7: 7TL
2024-05-21,29860329,09:00,Year 7: 7TL
2024-05-21,31245050,09:55,Maths: Year 7: 7a/MaI
2024-05-21,31246798,11:10,Spanish: Year 7: 7a/SpI
2024-05-21,31344268,12:05,Music: Year 7: 7a/MuR
2024-05-21,30274652,13:30,Year 7: 7TL
2024-05-21,31238472,14:00,English Comb: Year 7: 7a/EnI
2024-05-22,30294432,08:40,Year 7: 7TL
2024-05-22,31240220,09:00,Maths: Year 7: 7a/MaI
2024-05-22,31243417,09:55,Science: Year 7: 7a/ScI
2024-05-22,31339928,11:10,History: Year 7: 7a/HiR
2024-05-22,31342112,12:05,Geography: Year 7: 7a/GeR
2024-05-22,30322255,13:30,Year 7: 7TL
2024-05-22,31247488,14:00,Science: Year 7: 7a/ScI
2024-05-23,30303410,08:40,Year 7: 7TL
2024-05-23,31335448,09:00,Religious Ed: Year 7: 7a/RER
2024-05-23,31239369,09:55,Maths: Year 7: 7a/MaI
2024-05-23,31241508,11:10,English Comb: Year 7: 7a/EnI
2024-05-23,31243739,12:05,Science: Year 7: 7a/ScI
2024-05-23,30289306,13:30,Year 7: 7TL
2024-05-23,31319838,14:00,PE Core: Year 7: 7a/PEY
2024-05-24,30279832,08:40,Year 7: 7TL
2024-05-24,31343176,09:00,Geography: Year 7: 7a/GeR
2024-05-24,31247810,09:55,English Comb: Year 7: 7a/EnI
2024-05-24,31336204,11:10,Religious Ed: Year 7: 7a/RER
2024-05-24,31239783,12:05,Science: Year 7: 7a/ScI
2024-05-24,30294517,13:30,Year 7: 7TL
2024-05-24,31319458,14:00,PE Core: Year 7: 7a/PEY
2024-06-03,30260467,08:40,Year 7: 7TL
2024-06-03,31334636,09:00,Drama: Year 7: 7a/DrR
2024-06-03,31337240,09:55,Computer Science: Year 7: 7a/CsR
2024-06-03,31241485,11:10,Spanish: Year 7: 7a/SpI
2024-06-03,31244613,12:05,Maths: Year 7: 7a/MaI
2024-06-03,30254770,13:30,Year 7: 7TL
2024-06-03,31245602,14:00,Design Tech: Year 7: 7a/DTI
2024-06-04,30288416,08:40,Year 7: 7TL
2024-06-04,31248109,09:00,Spanish: Year 7: 7a/SpI
2024-06-04,31320238,09:55,PE Core: Year 7: 7a/PEY
2024-06-04,31238242,11:10,English Comb: Year 7: 7a/EnI
2024-06-04,31338724,12:05,Religious Ed: Year 7: 7a/RER
2024-06-04,30286120,13:30,Year 7: 7TL
2024-06-04,31242474,14:00,Maths: Year 7: 7a/MaI
2024-06-05,30306118,08:40,Year 7: 7TL
2024-06-05,31341440,09:00,Geography: Year 7: 7a/GeR
2024-06-05,31245947,09:55,English Comb: Year 7: 7a/EnI
2024-06-05,31343736,11:10,Religious Ed: Year 7: 7a/RER
2024-06-05,31344828,12:05,History: Year 7: 7a/HiR
2024-06-05,30332777,13:30,Year 7: 7TL
2024-06-05,31239001,14:00,Science: Year 7: 7a/ScI
2024-06-06,30316621,08:40,Year 7: 7TL
2024-06-06,31241163,09:00,Spanish: Year 7: 7a/SpI
2024-06-06,31339396,09:55,Music: Year 7: 7a/MuR
2024-06-06,31341524,11:10,History: Year 7: 7a/HiR
2024-06-06,31342672,12:05,Art and Design: Year 7: 7a/ArR
2024-06-06,30300841,13:30,Year 7: 7TL
2024-06-06,31248569,14:00,English Comb: Year 7: 7a/EnI
2024-06-07,30289370,08:40,Year 7: 7TL
2024-06-07,31335700,09:00,Religious Ed: Year 7: 7a/RER
2024-06-07,31337772,09:55,History: Year 7: 7a/HiR
2024-06-07,31242037,11:10,Maths: Year 7: 7a/MaI
2024-06-07,31244176,12:05,Design Tech: Year 7: 7a/DTI
2024-06-07,30305725,13:30,Year 7: 7TL
2024-06-07,31341160,14:00,Geography: Year 7: 7a/GeR
2024-06-10,30272494,08:40,Year 7: 7TL
2024-06-10,31246545,09:00,English Comb: Year 7: 7a/EnI
2024-06-10,31249006,09:55,Science: Year 7: 7a/ScI
2024-06-10,31336848,11:10,Art and Design: Year 7: 7a/ArR
2024-06-10,31338808,12:05,Computer Science: Year 7: 7a/CsR
2024-06-10,30267772,13:30,Year 7: 7TL
2024-06-10,31242888,14:00,Maths: Year 7: 7a/MaI
2024-06-11,30300103,08:40,Year 7: 7TL
2024-06-11,29860356,09:00,Year 7: 7TL
2024-06-11,31245096,09:55,Maths: Year 7: 7a/MaI
2024-06-11,31246821,11:10,Spanish: Year 7: 7a/SpI
2024-06-11,31344296,12:05,Music: Year 7: 7a/MuR
2024-06-11,30296516,13:30,Year 7: 7TL
2024-06-11,31238495,14:00,English Comb: Year 7: 7a/EnI
2024-06-12,30317982,08:40,Year 7: 7TL
2024-06-12,31240243,09:00,Maths: Year 7: 7a/MaI
2024-06-12,31243463,09:55,Science: Year 7: 7a/ScI
2024-06-12,31339956,11:10,History: Year 7: 7a/HiR
2024-06-12,31342140,12:05,Geography: Year 7: 7a/GeR
2024-06-12,30343156,13:30,Year 7: 7TL
2024-06-12,31247557,14:00,Science: Year 7: 7a/ScI
2024-06-13,30326139,08:40,Year 7: 7TL
2024-06-13,31335504,09:00,Religious Ed: Year 7: 7a/RER
2024-06-13,31239392,09:55,Maths: Year 7: 7a/MaI
2024-06-13,31241600,11:10,English Comb: Year 7: 7a/EnI
2024-06-13,31243762,12:05,Science: Year 7: 7a/ScI
2024-06-13,30312283,13:30,Year 7: 7TL
2024-06-13,31319858,14:00,PE Core: Year 7: 7a/PEY
2024-06-14,30300746,08:40,Year 7: 7TL
2024-06-14,31343204,09:00,Geography: Year 7: 7a/GeR
2024-06-14,31247856,09:55,English Comb: Year 7: 7a/EnI
2024-06-14,31336232,11:10,Religious Ed: Year 7: 7a/RER
2024-06-14,31239806,12:05,Science: Year 7: 7a/ScI
2024-06-14,30315866,13:30,Year 7: 7TL
2024-06-14,31319478,14:00,PE Core: Year 7: 7a/PEY
2024-06-17,30284139,08:40,Year 7: 7TL
2024-06-17,31334664,09:00,Drama: Year 7: 7a/DrR
2024-06-17,31337268,09:55,Computer Science: Year 7: 7a/CsR
2024-06-17,31241554,11:10,Spanish: Year 7: 7a/SpI
2024-06-17,31244636,12:05,Maths: Year 7: 7a/MaI
2024-06-17,30278300,13:30,Year 7: 7TL
2024-06-17,31245648,14:00,Design Tech: Year 7: 7a/DTI
2024-06-18,30313539,08:40,Year 7: 7TL
2024-06-18,31248132,09:00,Spanish: Year 7: 7a/SpI
2024-06-18,31320258,09:55,PE Core: Year 7: 7a/PEY
2024-06-18,31238288,11:10,English Comb: Year 7: 7a/EnI
2024-06-18,31338780,12:05,Religious Ed: Year 7: 7a/RER
2024-06-18,30307898,13:30,Year 7: 7TL
2024-06-18,31242520,14:00,Maths: Year 7: 7a/MaI
2024-06-19,30328492,08:40,Year 7: 7TL
2024-06-19,31341496,09:00,Geography: Year 7: 7a/GeR
2024-06-19,31245970,09:55,English Comb: Year 7: 7a/EnI
2024-06-19,31343764,11:10,Religious Ed: Year 7: 7a/RER
2024-06-19,31344856,12:05,History: Year 7: 7a/HiR
2024-06-19,30352897,13:30,Year 7: 7TL
2024-06-19,31239047,14:00,Science: Year 7: 7a/ScI
2024-06-20,30337151,08:40,Year 7: 7TL
2024-06-20,31241232,09:00,Spanish: Year 7: 7a/SpI
2024-06-20,31339424,09:55,Music: Year 7: 7a/MuR
2024-06-20,31341580,11:10,History: Year 7: 7a/HiR
2024-06-20,31342700,12:05,Art and Design: Year 7: 7a/ArR
2024-06-20,30321791,13:30,Year 7: 7TL
2024-06-20,31248592,14:00,English Comb: Year 7: 7a/EnI
2024-06-21,30312668,08:40,Year 7: 7TL
2024-06-21,31335728,09:00,Religious Ed: Year 7: 7a/RER
2024-06-21,31337800,09:55,History: Year 7: 7a/HiR
2024-06-21,31242083,11:10,Maths: Year 7: 7a/MaI
2024-06-21,31244199,12:05,Design Tech: Year 7: 7a/DTI
2024-06-21,30327373,13:30,Year 7: 7TL
2024-06-21,31341244,14:00,Geography: Year 7: 7a/GeR
2024-06-24,30295073,08:40,Year 7: 7TL
2024-06-24,31246568,09:00,English Comb: Year 7: 7a/EnI
2024-06-24,31249029,09:55,Science: Year 7: 7a/ScI
2024-06-24,31336904,11:10,Art and Design: Year 7: 7a/ArR
2024-06-24,31338864,12:05,Computer Science: Year 7: 7a/CsR
2024-06-24,30289683,13:30,Year 7: 7TL
2024-06-24,31242911,14:00,Maths: Year 7: 7a/MaI
2024-06-25,30323953,08:40,Year 7: 7TL
2024-06-25,29860383,09:00,Year 7: 7TL
2024-06-25,31245142,09:55,Maths: Year 7: 7a/MaI
2024-06-25,31246844,11:10,Spanish: Year 7: 7a/SpI
2024-06-25,31344324,12:05,Music: Year 7: 7a/MuR
2024-06-25,30318392,13:30,Year 7: 7TL
2024-06-25,31238518,14:00,English Comb: Year 7: 7a/EnI
2024-06-26,30339127,08:40,Year 7: 7TL
2024-06-26,31240289,09:00,Maths: Year 7: 7a/MaI
2024-06-26,31243509,09:55,Science: Year 7: 7a/ScI
2024-06-26,31340012,11:10,History: Year 7: 7a/HiR
2024-06-26,31342168,12:05,Geography: Year 7: 7a/GeR
2024-06-26,30360588,13:30,Year 7: 7TL
2024-06-26,31247626,14:00,Science: Year 7: 7a/ScI
2024-06-27,30346651,08:40,Year 7: 7TL
2024-06-27,31335560,09:00,Religious Ed: Year 7: 7a/RER
2024-06-27,31239415,09:55,Maths: Year 7: 7a/MaI
2024-06-27,31241669,11:10,English Comb: Year 7: 7a/EnI
2024-06-27,31243808,12:05,Science: Year 7: 7a/ScI
2024-06-27,30332253,13:30,Year 7: 7TL
2024-06-27,31319878,14:00,PE Core: Year 7: 7a/PEY
2024-06-28,30322749,08:40,Year 7: 7TL
2024-06-28,31343232,09:00,Geography: Year 7: 7a/GeR
2024-06-28,31247902,09:55,English Comb: Year 7: 7a/EnI
2024-06-28,31336260,11:10,Religious Ed: Year 7: 7a/RER
2024-06-28,31239829,12:05,Science: Year 7: 7a/ScI
2024-06-28,30336835,13:30,Year 7: 7TL
2024-06-28,31319498,14:00,PE Core: Year 7: 7a/PEY
2024-07-01,30306449,08:40,Year 7: 7TL
2024-07-01,31334692,09:00,Drama: Year 7: 7a/DrR
2024-07-01,31337296,09:55,Computer Science: Year 7: 7a/CsR
2024-07-01,31241623,11:10,Spanish: Year 7: 7a/SpI
2024-07-01,31244659,12:05,Maths: Year 7: 7a/MaI
2024-07-01,30301723,13:30,Year 7: 7TL
2024-07-01,31245694,14:00,Design Tech: Year 7: 7a/DTI
2024-07-02,30335300,08:40,Year 7: 7TL
2024-07-02,31248155,09:00,Spanish: Year 7: 7a/SpI
2024-07-02,31320278,09:55,PE Core: Year 7: 7a/PEY
2024-07-02,31238334,11:10,English Comb: Year 7: 7a/EnI
2024-07-02,31338836,12:05,Religious Ed: Year 7: 7a/RER
2024-07-02,30328188,13:30,Year 7: 7TL
2024-07-02,31242589,14:00,Maths: Year 7: 7a/MaI
2024-07-03,30348812,08:40,Year 7: 7TL
2024-07-03,31341552,09:00,Geography: Year 7: 7a/GeR
2024-07-03,31245993,09:55,English Comb: Year 7: 7a/EnI
2024-07-03,31343792,11:10,Religious Ed: Year 7: 7a/RER
2024-07-03,31344884,12:05,History: Year 7: 7a/HiR
2024-07-03,30368437,13:30,Year 7: 7TL
2024-07-03,31239093,14:00,Science: Year 7: 7a/ScI
2024-07-04,30355182,08:40,Year 7: 7TL
2024-07-04,31241301,09:00,Spanish: Year 7: 7a/SpI
2024-07-04,31339452,09:55,Music: Year 7: 7a/MuR
2024-07-04,31341608,11:10,History: Year 7: 7a/HiR
2024-07-04,31342728,12:05,Art and Design: Year 7: 7a/ArR
2024-07-04,30342366,13:30,Year 7: 7TL
2024-07-04,31248615,14:00,English Comb: Year 7: 7a/EnI
2024-07-05,30332395,08:40,Year 7: 7TL
2024-07-05,31335784,09:00,Religious Ed: Year 7: 7a/RER
2024-07-05,31337828,09:55,History: Year 7: 7a/HiR
2024-07-05,31242129,11:10,Maths: Year 7: 7a/MaI
2024-07-05,31244222,12:05,Design Tech: Year 7: 7a/DTI
2024-07-05,30346061,13:30,Year 7: 7TL
2024-07-05,31341328,14:00,Geography: Year 7: 7a/GeR
2024-07-08,30318889,08:40,Year 7: 7TL
2024-07-08,31246637,09:00,English Comb: Year 7: 7a/EnI
2024-07-08,31249052,09:55,Science: Year 7: 7a/ScI
2024-07-08,31336960,11:10,Art and Design: Year 7: 7a/ArR
2024-07-08,31338920,12:05,Computer Science: Year 7: 7a/CsR
2024-07-08,30312700,13:30,Year 7: 7TL
2024-07-08,31242934,14:00,Maths: Year 7: 7a/MaI
2024-07-09,30344434,08:40,Year 7: 7TL
2024-07-09,29860410,09:00,Year 7: 7TL
2024-07-09,31245188,09:55,Maths: Year 7: 7a/MaI
2024-07-09,31246890,11:10,Spanish: Year 7: 7a/SpI
2024-07-09,31344352,12:05,Music: Year 7: 7a/MuR
2024-07-09,30338434,13:30,Year 7: 7TL
2024-07-09,31238541,14:00,English Comb: Year 7: 7a/EnI
2024-07-10,30357326,08:40,Year 7: 7TL
2024-07-10,31240335,09:00,Maths: Year 7: 7a/MaI
2024-07-10,31243555,09:55,Science: Year 7: 7a/ScI
2024-07-10,31340068,11:10,History: Year 7: 7a/HiR
2024-07-10,31342196,12:05,Geography: Year 7: 7a/GeR
2024-07-10,30376130,13:30,Year 7: 7TL
2024-07-10,31247695,14:00,Science: Year 7: 7a/ScI
2024-07-11,30362510,08:40,Year 7: 7TL
2024-07-11,31335616,09:00,Religious Ed: Year 7: 7a/RER
2024-07-11,31239438,09:55,Maths: Year 7: 7a/MaI
2024-07-11,31241738,11:10,English Comb: Year 7: 7a/EnI
2024-07-11,31243854,12:05,Science: Year 7: 7a/ScI
2024-07-11,30351705,13:30,Year 7: 7TL
2024-07-11,31319898,14:00,PE Core: Year 7: 7a/PEY
2024-07-12,30341227,08:40,Year 7: 7TL
2024-07-12,31343260,09:00,Geography: Year 7: 7a/GeR
2024-07-12,31247948,09:55,English Comb: Year 7: 7a/EnI
2024-07-12,31336316,11:10,Religious Ed: Year 7: 7a/RER
2024-07-12,31239875,12:05,Science: Year 7: 7a/ScI
2024-07-12,30355029,13:30,Year 7: 7TL
2024-07-12,31319518,14:00,PE Core: Year 7: 7a/PEY
2024-07-15,30329473,08:40,Year 7: 7TL
2024-07-15,31334720,09:00,Drama: Year 7: 7a/DrR
2024-07-15,31337324,09:55,Computer Science: Year 7: 7a/CsR
2024-07-15,31241692,11:10,Spanish: Year 7: 7a/SpI
2024-07-15,31244682,12:05,Maths: Year 7: 7a/MaI
2024-07-15,30325533,13:30,Year 7: 7TL
2024-07-15,31245740,14:00,Design Tech: Year 7: 7a/DTI
2024-07-16,30354293,08:40,Year 7: 7TL
2024-07-16,31248178,09:00,Spanish: Year 7: 7a/SpI
2024-07-16,31320298,09:55,PE Core: Year 7: 7a/PEY
2024-07-16,31238380,11:10,English Comb: Year 7: 7a/EnI
2024-07-16,31338892,12:05,Religious Ed: Year 7: 7a/RER
2024-07-16,30348155,13:30,Year 7: 7TL
2024-07-16,31242635,14:00,Maths: Year 7: 7a/MaI
2024-07-17,30365748,08:40,Year 7: 7TL
2024-07-17,31341636,09:00,Geography: Year 7: 7a/GeR
2024-07-17,31246016,09:55,English Comb: Year 7: 7a/EnI
2024-07-17,31343820,11:10,Religious Ed: Year 7: 7a/RER
2024-07-17,31344912,12:05,History: Year 7: 7a/HiR
2024-07-17,30379806,13:30,Year 7: 7TL
2024-07-17,31239139,14:00,Science: Year 7: 7a/ScI
2024-07-18,30369790,08:40,Year 7: 7TL
2024-07-18,31241370,09:00,Spanish: Year 7: 7a/SpI
2024-07-18,31339480,09:55,Music: Year 7: 7a/MuR
2024-07-18,31341664,11:10,History: Year 7: 7a/HiR
2024-07-18,31342756,12:05,Art and Design: Year 7: 7a/ArR
2024-07-18,30360192,13:30,Year 7: 7TL
2024-07-18,31248661,14:00,English Comb: Year 7: 7a/EnI
2024-07-19,30349423,08:40,Year 7: 7TL
2024-07-19,31335868,09:00,Religious Ed: Year 7: 7a/RER
2024-07-19,31337856,09:55,History: Year 7: 7a/HiR
2024-07-19,31242175,11:10,Maths: Year 7: 7a/MaI
2024-07-19,31244245,12:05,Design Tech: Year 7: 7a/DTI
2024-07-19,30360663,13:30,Year 7: 7TL
2024-07-19,31341412,14:00,Geography: Year 7: 7a/GeR
