Date,Event ID,Time,Class
2024-04-23,29866703,09:00,Year 7: 7VP
2024-04-23,31222327,09:55,Maths: Year 7: 7a/MaG
2024-04-23,31225156,11:10,Science: Year 7: 7a/ScG
2024-04-23,31344213,12:05,Music: Year 7: 7a/MuR
2024-04-23,30237248,13:30,Year 7: 7VP
2024-04-23,31215565,14:00,English Comb: Year 7: 7a/EnG
2024-04-24,30214159,08:40,Year 7: 7VP
2024-04-24,31217566,09:00,Maths: Year 7: 7a/MaG
2024-04-24,31220786,09:55,Spanish: Year 7: 7a/SpG
2024-04-24,31339873,11:10,History: Year 7: 7a/HiR
2024-04-24,31342057,12:05,Geography: Year 7: 7a/GeR
2024-04-24,30232986,13:30,Year 7: 7VP
2024-04-24,31224351,14:00,Science: Year 7: 7a/ScG
2024-04-25,30250630,08:40,Year 7: 7VP
2024-04-25,31335337,09:00,Religious Ed: Year 7: 7a/RER
2024-04-25,31216508,09:55,Maths: Year 7: 7a/MaG
2024-04-25,31219130,11:10,English Comb: Year 7: 7a/EnG
2024-04-25,31220717,12:05,Science: Year 7: 7a/ScG
2024-04-25,30264264,13:30,Year 7: 7VP
2024-04-25,31320938,14:00,PE Core: Year 7: 7a/PEB
2024-04-26,30275834,08:40,Year 7: 7VP
2024-04-26,31343121,09:00,Geography: Year 7: 7a/GeR
2024-04-26,31225110,09:55,English Comb: Year 7: 7a/EnG
2024-04-26,31336149,11:10,Religious Ed: Year 7: 7a/RER
2024-04-26,31216922,12:05,Science: Year 7: 7a/ScG
2024-04-26,30244268,13:30,Year 7: 7VP
2024-04-26,31320558,14:00,PE Core: Year 7: 7a/PEB
2024-04-29,30207007,08:40,Year 7: 7VP
2024-04-29,31334581,09:00,Drama: Year 7: 7a/DrR
2024-04-29,31337185,09:55,Computer Science: Year 7: 7a/CsR
2024-04-29,31218739,11:10,Spanish: Year 7: 7a/SpG
2024-04-29,31221752,12:05,Maths: Year 7: 7a/MaG
2024-04-29,30230164,13:30,Year 7: 7VP
2024-04-29,31223454,14:00,Design Tech: Year 7: 7a/DTG
2024-04-30,30264752,08:40,Year 7: 7VP
2024-04-30,31224949,09:00,Spanish: Year 7: 7a/SpG
2024-04-30,31321338,09:55,PE Core: Year 7: 7a/PEB
2024-04-30,31215404,11:10,English Comb: Year 7: 7a/EnG
2024-04-30,31338585,12:05,Religious Ed: Year 7: 7a/RER
2024-04-30,30248887,13:30,Year 7: 7VP
2024-04-30,31219728,14:00,Maths: Year 7: 7a/MaG
2024-05-01,30223469,08:40,Year 7: 7VP
2024-05-01,31341273,09:00,Geography: Year 7: 7a/GeR
2024-05-01,31222718,09:55,English Comb: Year 7: 7a/EnG
2024-05-01,31343681,11:10,Religious Ed: Year 7: 7a/RER
2024-05-01,31344773,12:05,History: Year 7: 7a/HiR
2024-05-01,30242954,13:30,Year 7: 7VP
2024-05-01,31216232,14:00,Science: Year 7: 7a/ScG
2024-05-02,30263156,08:40,Year 7: 7VP
2024-05-02,31217842,09:00,Science: Year 7: 7a/ScG
2024-05-02,31339341,09:55,Music: Year 7: 7a/MuR
2024-05-02,31341385,11:10,History: Year 7: 7a/HiR
2024-05-02,31342617,12:05,Art and Design: Year 7: 7a/ArR
2024-05-02,30275560,13:30,Year 7: 7VP
2024-05-02,31225708,14:00,English Comb: Year 7: 7a/EnG
2024-05-03,30288889,08:40,Year 7: 7VP
2024-05-03,31335645,09:00,Religious Ed: Year 7: 7a/RER
2024-05-03,31337717,09:55,History: Year 7: 7a/HiR
2024-05-03,31218348,11:10,Maths: Year 7: 7a/MaG
2024-05-03,31221315,12:05,Design Tech: Year 7: 7a/DTG
2024-05-03,30255560,13:30,Year 7: 7VP
2024-05-03,31340993,14:00,Geography: Year 7: 7a/GeR
2024-05-07,30276971,08:40,Year 7: 7VP
2024-05-07,29866731,09:00,Year 7: 7VP
2024-05-07,31222373,09:55,Maths: Year 7: 7a/MaG
2024-05-07,31225271,11:10,Science: Year 7: 7a/ScG
2024-05-07,31344241,12:05,Music: Year 7: 7a/MuR
2024-05-07,30259896,13:30,Year 7: 7VP
2024-05-07,31215611,14:00,English Comb: Year 7: 7a/EnG
2024-05-08,30232790,08:40,Year 7: 7VP
2024-05-08,31217612,09:00,Maths: Year 7: 7a/MaG
2024-05-08,31220832,09:55,Spanish: Year 7: 7a/SpG
2024-05-08,31339901,11:10,History: Year 7: 7a/HiR
2024-05-08,31342085,12:05,Geography: Year 7: 7a/GeR
2024-05-08,30254731,13:30,Year 7: 7VP
2024-05-08,31224443,14:00,Science: Year 7: 7a/ScG
2024-05-09,30273143,08:40,Year 7: 7VP
2024-05-09,31335393,09:00,Religious Ed: Year 7: 7a/RER
2024-05-09,31216531,09:55,Maths: Year 7: 7a/MaG
2024-05-09,31219176,11:10,English Comb: Year 7: 7a/EnG
2024-05-09,31220763,12:05,Science: Year 7: 7a/ScG
2024-05-09,30288247,13:30,Year 7: 7VP
2024-05-09,31320958,14:00,PE Core: Year 7: 7a/PEB
2024-05-10,30300337,08:40,Year 7: 7VP
2024-05-10,31343149,09:00,Geography: Year 7: 7a/GeR
2024-05-10,31225202,09:55,English Comb: Year 7: 7a/EnG
2024-05-10,31336177,11:10,Religious Ed: Year 7: 7a/RER
2024-05-10,31216945,12:05,Science: Year 7: 7a/ScG
2024-05-10,30265161,13:30,Year 7: 7VP
2024-05-10,31320578,14:00,PE Core: Year 7: 7a/PEB
2024-05-13,30219182,08:40,Year 7: 7VP
2024-05-13,31334609,09:00,Drama: Year 7: 7a/DrR
2024-05-13,31337213,09:55,Computer Science: Year 7: 7a/CsR
2024-05-13,31218785,11:10,Spanish: Year 7: 7a/SpG
2024-05-13,31221775,12:05,Maths: Year 7: 7a/MaG
2024-05-13,30241773,13:30,Year 7: 7VP
2024-05-13,31223500,14:00,Design Tech: Year 7: 7a/DTG
2024-05-14,30288789,08:40,Year 7: 7VP
2024-05-14,31225041,09:00,Spanish: Year 7: 7a/SpG
2024-05-14,31321358,09:55,PE Core: Year 7: 7a/PEB
2024-05-14,31215450,11:10,English Comb: Year 7: 7a/EnG
2024-05-14,31338669,12:05,Religious Ed: Year 7: 7a/RER
2024-05-14,30270779,13:30,Year 7: 7VP
2024-05-14,31219774,14:00,Maths: Year 7: 7a/MaG
2024-05-15,30242740,08:40,Year 7: 7VP
2024-05-15,31341357,09:00,Geography: Year 7: 7a/GeR
2024-05-15,31222787,09:55,English Comb: Year 7: 7a/EnG
2024-05-15,31343709,11:10,Religious Ed: Year 7: 7a/RER
2024-05-15,31344801,12:05,History: Year 7: 7a/HiR
2024-05-15,30266246,13:30,Year 7: 7VP
2024-05-15,31216278,14:00,Science: Year 7: 7a/ScG
2024-05-16,30285248,08:40,Year 7: 7VP
2024-05-16,31217888,09:00,Science: Year 7: 7a/ScG
2024-05-16,31339369,09:55,Music: Year 7: 7a/MuR
2024-05-16,31341469,11:10,History: Year 7: 7a/HiR
2024-05-16,31342645,12:05,Art and Design: Year 7: 7a/ArR
2024-05-16,30300158,13:30,Year 7: 7VP
2024-05-16,31225731,14:00,English Comb: Year 7: 7a/EnG
2024-05-17,30310857,08:40,Year 7: 7VP
2024-05-17,31335673,09:00,Religious Ed: Year 7: 7a/RER
2024-05-17,31337745,09:55,History: Year 7: 7a/HiR
2024-05-17,31218394,11:10,Maths: Year 7: 7a/MaG
2024-05-17,31221338,12:05,Design Tech: Year 7: 7a/DTG
2024-05-17,30275631,13:30,Year 7: 7VP
2024-05-17,31341077,14:00,Geography: Year 7: 7a/GeR
2024-05-20,30232218,08:40,Year 7: 7VP
2024-05-20,31223385,09:00,English Comb: Year 7: 7a/EnG
2024-05-20,31226168,09:55,Spanish: Year 7: 7a/SpG
2024-05-20,31336793,11:10,Art and Design: Year 7: 7a/ArR
2024-05-20,31338753,12:05,Computer Science: Year 7: 7a/CsR
2024-05-20,30252433,13:30,Year 7: 7VP
2024-05-20,31220050,14:00,Maths: Year 7: 7a/MaG
2024-05-21,30300283,08:40,Year 7: 7VP
2024-05-21,29866759,09:00,Year 7: 7VP
2024-05-21,31222419,09:55,Maths: Year 7: 7a/MaG
2024-05-21,31225340,11:10,Science: Year 7: 7a/ScG
2024-05-21,31344269,12:05,Music: Year 7: 7a/MuR
2024-05-21,30282708,13:30,Year 7: 7VP
2024-05-21,31215657,14:00,English Comb: Year 7: 7a/EnG
2024-05-22,30254300,08:40,Year 7: 7VP
2024-05-22,31217658,09:00,Maths: Year 7: 7a/MaG
2024-05-22,31220878,09:55,Spanish: Year 7: 7a/SpG
2024-05-22,31339929,11:10,History: Year 7: 7a/HiR
2024-05-22,31342113,12:05,Geography: Year 7: 7a/GeR
2024-05-22,30278214,13:30,Year 7: 7VP
2024-05-22,31224558,14:00,Science: Year 7: 7a/ScG
2024-05-23,30296571,08:40,Year 7: 7VP
2024-05-23,31335449,09:00,Religious Ed: Year 7: 7a/RER
2024-05-23,31216554,09:55,Maths: Year 7: 7a/MaG
2024-05-23,31219222,11:10,English Comb: Year 7: 7a/EnG
2024-05-23,31220809,12:05,Science: Year 7: 7a/ScG
2024-05-23,30311735,13:30,Year 7: 7VP
2024-05-23,31320978,14:00,PE Core: Year 7: 7a/PEB
2024-05-24,30322034,08:40,Year 7: 7VP
2024-05-24,31343177,09:00,Geography: Year 7: 7a/GeR
2024-05-24,31225248,09:55,English Comb: Year 7: 7a/EnG
2024-05-24,31336205,11:10,Religious Ed: Year 7: 7a/RER
2024-05-24,31216968,12:05,Science: Year 7: 7a/ScG
2024-05-24,30287660,13:30,Year 7: 7VP
2024-05-24,31320598,14:00,PE Core: Year 7: 7a/PEB
2024-06-03,30241557,08:40,Year 7: 7VP
2024-06-03,31334637,09:00,Drama: Year 7: 7a/DrR
2024-06-03,31337241,09:55,Computer Science: Year 7: 7a/CsR
2024-06-03,31218831,11:10,Spanish: Year 7: 7a/SpG
2024-06-03,31221798,12:05,Maths: Year 7: 7a/MaG
2024-06-03,30264519,13:30,Year 7: 7VP
2024-06-03,31223546,14:00,Design Tech: Year 7: 7a/DTG
2024-06-04,30311393,08:40,Year 7: 7VP
2024-06-04,31225133,09:00,Spanish: Year 7: 7a/SpG
2024-06-04,31321378,09:55,PE Core: Year 7: 7a/PEB
2024-06-04,31215496,11:10,English Comb: Year 7: 7a/EnG
2024-06-04,31338725,12:05,Religious Ed: Year 7: 7a/RER
2024-06-04,30295195,13:30,Year 7: 7VP
2024-06-04,31219820,14:00,Maths: Year 7: 7a/MaG
2024-06-05,30265908,08:40,Year 7: 7VP
2024-06-05,31341441,09:00,Geography: Year 7: 7a/GeR
2024-06-05,31222856,09:55,English Comb: Year 7: 7a/EnG
2024-06-05,31343737,11:10,Religious Ed: Year 7: 7a/RER
2024-06-05,31344829,12:05,History: Year 7: 7a/HiR
2024-06-05,30289491,13:30,Year 7: 7VP
2024-06-05,31216324,14:00,Science: Year 7: 7a/ScG
2024-06-06,30308213,08:40,Year 7: 7VP
2024-06-06,31217934,09:00,Science: Year 7: 7a/ScG
2024-06-06,31339397,09:55,Music: Year 7: 7a/MuR
2024-06-06,31341525,11:10,History: Year 7: 7a/HiR
2024-06-06,31342673,12:05,Art and Design: Year 7: 7a/ArR
2024-06-06,30323915,13:30,Year 7: 7VP
2024-06-06,31225754,14:00,English Comb: Year 7: 7a/EnG
2024-06-07,30333992,08:40,Year 7: 7VP
2024-06-07,31335701,09:00,Religious Ed: Year 7: 7a/RER
2024-06-07,31337773,09:55,History: Year 7: 7a/HiR
2024-06-07,31218440,11:10,Maths: Year 7: 7a/MaG
2024-06-07,31221361,12:05,Design Tech: Year 7: 7a/DTG
2024-06-07,30298501,13:30,Year 7: 7VP
2024-06-07,31341161,14:00,Geography: Year 7: 7a/GeR
2024-06-10,30253325,08:40,Year 7: 7VP
2024-06-10,31223431,09:00,English Comb: Year 7: 7a/EnG
2024-06-10,31226191,09:55,Spanish: Year 7: 7a/SpG
2024-06-10,31336849,11:10,Art and Design: Year 7: 7a/ArR
2024-06-10,31338809,12:05,Computer Science: Year 7: 7a/CsR
2024-06-10,30277211,13:30,Year 7: 7VP
2024-06-10,31220073,14:00,Maths: Year 7: 7a/MaG
2024-06-11,30323102,08:40,Year 7: 7VP
2024-06-11,29866787,09:00,Year 7: 7VP
2024-06-11,31222465,09:55,Maths: Year 7: 7a/MaG
2024-06-11,31225432,11:10,Science: Year 7: 7a/ScG
2024-06-11,31344297,12:05,Music: Year 7: 7a/MuR
2024-06-11,30307019,13:30,Year 7: 7VP
2024-06-11,31215680,14:00,English Comb: Year 7: 7a/EnG
2024-06-12,30277852,08:40,Year 7: 7VP
2024-06-12,31217704,09:00,Maths: Year 7: 7a/MaG
2024-06-12,31220924,09:55,Spanish: Year 7: 7a/SpG
2024-06-12,31339957,11:10,History: Year 7: 7a/HiR
2024-06-12,31342141,12:05,Geography: Year 7: 7a/GeR
2024-06-12,30301286,13:30,Year 7: 7VP
2024-06-12,31224650,14:00,Science: Year 7: 7a/ScG
2024-06-13,30318231,08:40,Year 7: 7VP
2024-06-13,31335505,09:00,Religious Ed: Year 7: 7a/RER
2024-06-13,31216577,09:55,Maths: Year 7: 7a/MaG
2024-06-13,31219268,11:10,English Comb: Year 7: 7a/EnG
2024-06-13,31220855,12:05,Science: Year 7: 7a/ScG
2024-06-13,30335624,13:30,Year 7: 7VP
2024-06-13,31320998,14:00,PE Core: Year 7: 7a/PEB
2024-06-14,30342877,08:40,Year 7: 7VP
2024-06-14,31343205,09:00,Geography: Year 7: 7a/GeR
2024-06-14,31225363,09:55,English Comb: Year 7: 7a/EnG
2024-06-14,31336233,11:10,Religious Ed: Year 7: 7a/RER
2024-06-14,31216991,12:05,Science: Year 7: 7a/ScG
2024-06-14,30309985,13:30,Year 7: 7VP
2024-06-14,31320618,14:00,PE Core: Year 7: 7a/PEB
2024-06-17,30265299,08:40,Year 7: 7VP
2024-06-17,31334665,09:00,Drama: Year 7: 7a/DrR
2024-06-17,31337269,09:55,Computer Science: Year 7: 7a/CsR
2024-06-17,31218877,11:10,Spanish: Year 7: 7a/SpG
2024-06-17,31221821,12:05,Maths: Year 7: 7a/MaG
2024-06-17,30291138,13:30,Year 7: 7VP
2024-06-17,31223569,14:00,Design Tech: Year 7: 7a/DTG
2024-06-18,30333560,08:40,Year 7: 7VP
2024-06-18,31225225,09:00,Spanish: Year 7: 7a/SpG
2024-06-18,31321398,09:55,PE Core: Year 7: 7a/PEB
2024-06-18,31215542,11:10,English Comb: Year 7: 7a/EnG
2024-06-18,31338781,12:05,Religious Ed: Year 7: 7a/RER
2024-06-18,30317877,13:30,Year 7: 7VP
2024-06-18,31219866,14:00,Maths: Year 7: 7a/MaG
2024-06-19,30289098,08:40,Year 7: 7VP
2024-06-19,31341497,09:00,Geography: Year 7: 7a/GeR
2024-06-19,31222925,09:55,English Comb: Year 7: 7a/EnG
2024-06-19,31343765,11:10,Religious Ed: Year 7: 7a/RER
2024-06-19,31344857,12:05,History: Year 7: 7a/HiR
2024-06-19,30312114,13:30,Year 7: 7VP
2024-06-19,31216370,14:00,Science: Year 7: 7a/ScG
2024-06-20,30329430,08:40,Year 7: 7VP
2024-06-20,31217980,09:00,Science: Year 7: 7a/ScG
2024-06-20,31339425,09:55,Music: Year 7: 7a/MuR
2024-06-20,31341581,11:10,History: Year 7: 7a/HiR
2024-06-20,31342701,12:05,Art and Design: Year 7: 7a/ArR
2024-06-20,30344300,13:30,Year 7: 7VP
2024-06-20,31225777,14:00,English Comb: Year 7: 7a/EnG
2024-06-21,30352580,08:40,Year 7: 7VP
2024-06-21,31335729,09:00,Religious Ed: Year 7: 7a/RER
2024-06-21,31337801,09:55,History: Year 7: 7a/HiR
2024-06-21,31218486,11:10,Maths: Year 7: 7a/MaG
2024-06-21,31221384,12:05,Design Tech: Year 7: 7a/DTG
2024-06-21,30319188,13:30,Year 7: 7VP
2024-06-21,31341245,14:00,Geography: Year 7: 7a/GeR
2024-06-24,30275664,08:40,Year 7: 7VP
2024-06-24,31223477,09:00,English Comb: Year 7: 7a/EnG
2024-06-24,31226214,09:55,Spanish: Year 7: 7a/SpG
2024-06-24,31336905,11:10,Art and Design: Year 7: 7a/ArR
2024-06-24,31338865,12:05,Computer Science: Year 7: 7a/CsR
2024-06-24,30301903,13:30,Year 7: 7VP
2024-06-24,31220096,14:00,Maths: Year 7: 7a/MaG
2024-06-25,30343931,08:40,Year 7: 7VP
2024-06-25,29866815,09:00,Year 7: 7VP
2024-06-25,31222511,09:55,Maths: Year 7: 7a/MaG
2024-06-25,31225501,11:10,Science: Year 7: 7a/ScG
2024-06-25,31344325,12:05,Music: Year 7: 7a/MuR
2024-06-25,30328895,13:30,Year 7: 7VP
2024-06-25,31215703,14:00,English Comb: Year 7: 7a/EnG
2024-06-26,30300424,08:40,Year 7: 7VP
2024-06-26,31217750,09:00,Maths: Year 7: 7a/MaG
2024-06-26,31220970,09:55,Spanish: Year 7: 7a/SpG
2024-06-26,31340013,11:10,History: Year 7: 7a/HiR
2024-06-26,31342169,12:05,Geography: Year 7: 7a/GeR
2024-06-26,30321633,13:30,Year 7: 7VP
2024-06-26,31224765,14:00,Science: Year 7: 7a/ScG
2024-06-27,30338127,08:40,Year 7: 7VP
2024-06-27,31335561,09:00,Religious Ed: Year 7: 7a/RER
2024-06-27,31216600,09:55,Maths: Year 7: 7a/MaG
2024-06-27,31219314,11:10,English Comb: Year 7: 7a/EnG
2024-06-27,31220901,12:05,Science: Year 7: 7a/ScG
2024-06-27,30353998,13:30,Year 7: 7VP
2024-06-27,31321018,14:00,PE Core: Year 7: 7a/PEB
2024-06-28,30361229,08:40,Year 7: 7VP
2024-06-28,31343233,09:00,Geography: Year 7: 7a/GeR
2024-06-28,31225455,09:55,English Comb: Year 7: 7a/EnG
2024-06-28,31336261,11:10,Religious Ed: Year 7: 7a/RER
2024-06-28,31217014,12:05,Science: Year 7: 7a/ScG
2024-06-28,30331706,13:30,Year 7: 7VP
2024-06-28,31320638,14:00,PE Core: Year 7: 7a/PEB
2024-07-01,30288471,08:40,Year 7: 7VP
2024-07-01,31334693,09:00,Drama: Year 7: 7a/DrR
2024-07-01,31337297,09:55,Computer Science: Year 7: 7a/CsR
2024-07-01,31218923,11:10,Spanish: Year 7: 7a/SpG
2024-07-01,31221844,12:05,Maths: Year 7: 7a/MaG
2024-07-01,30314508,13:30,Year 7: 7VP
2024-07-01,31223592,14:00,Design Tech: Year 7: 7a/DTG
2024-07-02,30352797,08:40,Year 7: 7VP
2024-07-02,31225317,09:00,Spanish: Year 7: 7a/SpG
2024-07-02,31321418,09:55,PE Core: Year 7: 7a/PEB
2024-07-02,31215588,11:10,English Comb: Year 7: 7a/EnG
2024-07-02,31338837,12:05,Religious Ed: Year 7: 7a/RER
2024-07-02,30339182,13:30,Year 7: 7VP
2024-07-02,31219912,14:00,Maths: Year 7: 7a/MaG
2024-07-03,30309709,08:40,Year 7: 7VP
2024-07-03,31341553,09:00,Geography: Year 7: 7a/GeR
2024-07-03,31222994,09:55,English Comb: Year 7: 7a/EnG
2024-07-03,31343793,11:10,Religious Ed: Year 7: 7a/RER
2024-07-03,31344885,12:05,History: Year 7: 7a/HiR
2024-07-03,30332180,13:30,Year 7: 7VP
2024-07-03,31216416,14:00,Science: Year 7: 7a/ScG
2024-07-04,30348023,08:40,Year 7: 7VP
2024-07-04,31218026,09:00,Science: Year 7: 7a/ScG
2024-07-04,31339453,09:55,Music: Year 7: 7a/MuR
2024-07-04,31341609,11:10,History: Year 7: 7a/HiR
2024-07-04,31342729,12:05,Art and Design: Year 7: 7a/ArR
2024-07-04,30362368,13:30,Year 7: 7VP
2024-07-04,31225800,14:00,English Comb: Year 7: 7a/EnG
2024-07-05,30368066,08:40,Year 7: 7VP
2024-07-05,31335785,09:00,Religious Ed: Year 7: 7a/RER
2024-07-05,31337829,09:55,History: Year 7: 7a/HiR
2024-07-05,31218532,11:10,Maths: Year 7: 7a/MaG
2024-07-05,31221407,12:05,Design Tech: Year 7: 7a/DTG
2024-07-05,30340158,13:30,Year 7: 7VP
2024-07-05,31341329,14:00,Geography: Year 7: 7a/GeR
2024-07-08,30299669,08:40,Year 7: 7VP
2024-07-08,31223523,09:00,English Comb: Year 7: 7a/EnG
2024-07-08,31226237,09:55,Spanish: Year 7: 7a/SpG
2024-07-08,31336961,11:10,Art and Design: Year 7: 7a/ArR
2024-07-08,31338921,12:05,Computer Science: Year 7: 7a/CsR
2024-07-08,30324898,13:30,Year 7: 7VP
2024-07-08,31220119,14:00,Maths: Year 7: 7a/MaG
2024-07-09,30361553,08:40,Year 7: 7VP
2024-07-09,29866843,09:00,Year 7: 7VP
2024-07-09,31222557,09:55,Maths: Year 7: 7a/MaG
2024-07-09,31225593,11:10,Science: Year 7: 7a/ScG
2024-07-09,31344353,12:05,Music: Year 7: 7a/MuR
2024-07-09,30347525,13:30,Year 7: 7VP
2024-07-09,31215749,14:00,English Comb: Year 7: 7a/EnG
2024-07-10,30316807,08:40,Year 7: 7VP
2024-07-10,31217796,09:00,Maths: Year 7: 7a/MaG
2024-07-10,31220993,09:55,Spanish: Year 7: 7a/SpG
2024-07-10,31340069,11:10,History: Year 7: 7a/HiR
2024-07-10,31342197,12:05,Geography: Year 7: 7a/GeR
2024-07-10,30340399,13:30,Year 7: 7VP
2024-07-10,31224880,14:00,Science: Year 7: 7a/ScG
2024-07-11,30356829,08:40,Year 7: 7VP
2024-07-11,31335617,09:00,Religious Ed: Year 7: 7a/RER
2024-07-11,31216623,09:55,Maths: Year 7: 7a/MaG
2024-07-11,31219383,11:10,English Comb: Year 7: 7a/EnG
2024-07-11,31220947,12:05,Science: Year 7: 7a/ScG
2024-07-11,30369981,13:30,Year 7: 7VP
2024-07-11,31321038,14:00,PE Core: Year 7: 7a/PEB
2024-07-12,30376523,08:40,Year 7: 7VP
2024-07-12,31343261,09:00,Geography: Year 7: 7a/GeR
2024-07-12,31225524,09:55,English Comb: Year 7: 7a/EnG
2024-07-12,31336317,11:10,Religious Ed: Year 7: 7a/RER
2024-07-12,31217037,12:05,Science: Year 7: 7a/ScG
2024-07-12,30347558,13:30,Year 7: 7VP
2024-07-12,31320658,14:00,PE Core: Year 7: 7a/PEB
2024-07-15,30310640,08:40,Year 7: 7VP
2024-07-15,31334721,09:00,Drama: Year 7: 7a/DrR
2024-07-15,31337325,09:55,Computer Science: Year 7: 7a/CsR
2024-07-15,31218969,11:10,Spanish: Year 7: 7a/SpG
2024-07-15,31221867,12:05,Maths: Year 7: 7a/MaG
2024-07-15,30335686,13:30,Year 7: 7VP
2024-07-15,31223615,14:00,Design Tech: Year 7: 7a/DTG
2024-07-16,30369234,08:40,Year 7: 7VP
2024-07-16,31225409,09:00,Spanish: Year 7: 7a/SpG
2024-07-16,31321438,09:55,PE Core: Year 7: 7a/PEB
2024-07-16,31215634,11:10,English Comb: Year 7: 7a/EnG
2024-07-16,31338893,12:05,Religious Ed: Year 7: 7a/RER
2024-07-16,30357469,13:30,Year 7: 7VP
2024-07-16,31219958,14:00,Maths: Year 7: 7a/MaG
2024-07-17,30325732,08:40,Year 7: 7VP
2024-07-17,31341637,09:00,Geography: Year 7: 7a/GeR
2024-07-17,31223063,09:55,English Comb: Year 7: 7a/EnG
2024-07-17,31343821,11:10,Religious Ed: Year 7: 7a/RER
2024-07-17,31344913,12:05,History: Year 7: 7a/HiR
2024-07-17,30349688,13:30,Year 7: 7VP
2024-07-17,31216462,14:00,Science: Year 7: 7a/ScG
2024-07-18,30364752,08:40,Year 7: 7VP
2024-07-18,31218072,09:00,Science: Year 7: 7a/ScG
2024-07-18,31339481,09:55,Music: Year 7: 7a/MuR
2024-07-18,31341665,11:10,History: Year 7: 7a/HiR
2024-07-18,31342757,12:05,Art and Design: Year 7: 7a/ArR
2024-07-18,30376003,13:30,Year 7: 7VP
2024-07-18,31225823,14:00,English Comb: Year 7: 7a/EnG
2024-07-19,30381993,08:40,Year 7: 7VP
2024-07-19,31335869,09:00,Religious Ed: Year 7: 7a/RER
2024-07-19,31337857,09:55,History: Year 7: 7a/HiR
2024-07-19,31218578,11:10,Maths: Year 7: 7a/MaG
2024-07-19,31221430,12:05,Design Tech: Year 7: 7a/DTG
2024-07-19,30355539,13:30,Year 7: 7VP
2024-07-19,31341413,14:00,Geography: Year 7: 7a/GeR
